Timestamp,open,high,low,close,volume_btc,volume_currency,wtd_price,momfinal,pricemafinal,vixfinal,compound
2018-04-26 16:00:00,8805.54,8853.04,8773.95,8834.02,264.03,2328080.1,8817.45,,,0.7105217810730431,
2018-04-26 17:00:00,8868.9,8916.85,8850.0,8865.04,345.98,3072330.72,8879.98,,,1.225979899573341,
2018-04-26 18:00:00,8854.9,8886.24,8830.0,8867.66,262.45,2324625.29,8857.56,,,1.6779173185099507,
2018-04-26 19:00:00,8842.98,8867.26,8830.81,8856.47,141.5,1251427.16,8844.01,,,1.8632535442853075,
2018-04-26 20:00:00,8868.94,9140.55,8864.24,9093.99,1238.43,11183161.52,9030.09,,,0.4335940832631951,
2018-04-26 21:00:00,9124.99,9180.0,9090.02,9173.49,308.24,2815224.35,9133.28,,,0.23998576707986682,
2018-04-26 22:00:00,9103.69,9180.0,9095.89,9160.0,235.46,2152906.18,9143.35,,,0.2845890849676064,
2018-04-26 23:00:00,9219.63,9302.66,9200.5,9254.33,648.4,5999562.68,9252.94,,,0.09672626498306501,
2018-04-27 00:00:00,9277.32,9295.48,9224.04,9253.17,195.25,1808426.04,9261.89,,,0.26924941208733805,
2018-04-27 01:00:00,9226.32,9303.53,9226.32,9255.61,260.23,2412169.2,9269.45,,,0.5219331920801007,
2018-04-27 02:00:00,9249.47,9288.0,9243.16,9272.43,119.59,1107912.53,9264.03,,,0.5636327495157942,
2018-04-27 03:00:00,9252.2,9260.08,9217.01,9239.76,146.48,1352712.55,9234.67,,,0.495553879463947,
2018-04-27 04:00:00,9160.23,9221.06,9135.0,9217.26,345.11,3164466.92,9169.52,,,0.5022946677154633,
2018-04-27 05:00:00,9200.54,9230.18,9186.49,9207.99,247.99,2285075.61,9214.22,,,1.790854693043191,
2018-04-27 06:00:00,9191.98,9257.18,9176.0,9223.09,139.26,1284430.06,9223.23,,,2.1296782147791964,
2018-04-27 07:00:00,9244.1,9244.98,9180.03,9193.65,132.11,1217639.79,9217.04,,,1.4205781892092073,
2018-04-27 08:00:00,9237.95,9280.33,9214.16,9262.98,160.4,1485056.43,9258.2,,,1.380134788562207,
2018-04-27 09:00:00,9250.62,9277.17,9238.8,9260.46,92.81,859731.21,9263.47,,,1.4058675956418063,
2018-04-27 10:00:00,9359.81,9366.89,9316.11,9357.0,316.8,2958617.78,9339.09,,,1.12225998200372,
2018-04-27 11:00:00,9368.98,9387.82,9307.0,9337.16,299.09,2793835.5,9341.26,,,0.8709878916534749,
2018-04-27 12:00:00,9319.7,9350.0,9311.46,9333.28,136.77,1276609.1,9333.93,,,0.8937967641053085,
2018-04-27 13:00:00,9280.01,9308.99,9156.0,9205.04,348.18,3215484.73,9235.03,,,0.2929097934801678,
2018-04-27 14:00:00,9215.46,9252.72,9197.77,9242.39,153.38,1415259.72,9227.44,,,0.2724949156293148,
2018-04-27 15:00:00,9270.46,9270.46,9212.81,9242.35,100.56,929672.02,9245.06,,,0.3331396619716478,
2018-04-27 16:00:00,9234.52,9300.0,9220.0,9286.42,329.38,3058616.06,9285.87,,,0.41415364209630945,
2018-04-27 17:00:00,9272.19,9300.0,9265.79,9292.32,368.87,3424482.46,9283.68,,,0.5869797136577161,
2018-04-27 18:00:00,9273.8,9280.11,9220.0,9243.42,220.6,2042936.0,9260.8,,,0.5586969432768952,
2018-04-27 19:00:00,9223.48,9237.19,9165.0,9188.74,312.82,2874896.68,9190.33,,,0.8403456563535225,
2018-04-27 20:00:00,9091.57,9164.67,9052.19,9084.5,410.97,3744227.56,9110.78,,,0.5129777322889317,
2018-04-27 21:00:00,8983.45,9045.0,8906.19,8991.35,265.87,2386514.63,8976.39,,,0.5060457245887536,
2018-04-27 22:00:00,8971.6,9069.98,8965.86,9064.81,106.14,959435.09,9039.1,,,0.003512309067366547,
2018-04-27 23:00:00,9023.43,9064.99,9021.22,9024.12,152.0,1373870.22,9038.57,,,0.2636696713420271,
2018-04-28 00:00:00,8916.54,8972.25,8854.47,8971.86,919.79,8189247.93,8903.37,,,0.36861026495446153,
2018-04-28 01:00:00,9007.86,9034.21,8981.45,9034.21,100.16,902538.77,9010.57,,,0.20053102401167125,
2018-04-28 02:00:00,9101.3,9115.8,9056.66,9074.33,163.28,1484639.02,9092.65,,,0.2526504871291331,
2018-04-28 03:00:00,9045.15,9100.0,9036.16,9095.66,188.6,1712556.86,9080.32,,,0.2660420947716197,
2018-04-28 04:00:00,9134.18,9150.01,9102.7,9133.85,163.95,1496112.98,9125.19,,,0.19319477343650573,
2018-04-28 05:00:00,9120.63,9178.44,9111.8,9138.59,245.29,2244687.97,9151.19,,,0.9647021143243768,
2018-04-28 06:00:00,9141.06,9178.93,9141.06,9164.99,130.7,1196961.58,9157.87,,,1.3578904991778373,
2018-04-28 07:00:00,9147.32,9158.91,9113.16,9140.95,406.0,3710288.81,9138.72,,,0.44990492880159727,
2018-04-28 08:00:00,9116.86,9124.97,9080.01,9097.35,263.91,2401734.93,9100.51,,,0.7978390733849976,
2018-04-28 09:00:00,9222.13,9280.0,9165.19,9275.21,877.28,8083052.93,9213.81,,,4.141207810971858,
2018-04-28 10:00:00,9264.7,9300.0,9254.55,9275.2,261.25,2425055.13,9282.34,,,0.3397530806533558,
2018-04-28 11:00:00,9265.98,9272.39,9204.46,9228.89,236.36,2180965.02,9227.32,,,1.2086075010865693,
2018-04-28 12:00:00,9175.48,9343.72,9170.06,9343.72,797.98,7387400.83,9257.64,,,1.6409934256415082,
2018-04-28 13:00:00,9360.2,9408.02,9334.26,9373.73,804.68,7548180.68,9380.32,0.8082610976034458,,0.4086149338628549,
2018-04-28 14:00:00,9377.32,9425.0,9372.42,9398.7,250.1,2350348.86,9397.71,0.9448292035927496,,0.3232374742589216,
2018-04-28 15:00:00,9316.5,9316.5,9258.0,9282.15,215.71,2002111.65,9281.49,0.9840845794956709,,0.9726603928770358,
2018-04-28 16:00:00,9353.82,9372.62,9317.2,9344.04,44.93,420255.42,9352.82,1.0917046348738382,,0.5613579258407144,
2018-04-28 17:00:00,9291.03,9323.66,9287.84,9316.22,52.2,485915.94,9309.58,1.1778227589891235,,0.4264032370406903,
2018-04-28 18:00:00,9273.8,9400.0,9265.86,9362.07,629.89,5896257.69,9360.75,1.3170943840977003,,0.24203216725984739,
2018-04-28 19:00:00,9393.44,9405.0,9375.0,9383.66,256.06,2403495.93,9386.42,1.4856571794108868,,0.7978123752515742,
2018-04-28 20:00:00,9391.59,9442.34,9372.44,9391.87,313.81,2949800.16,9399.88,1.6536132548668945,,1.2249677641280143,
2018-04-28 21:00:00,9326.79,9350.0,9290.14,9313.81,223.3,2081134.99,9319.85,1.6964165336634844,,0.04427317338052127,
2018-04-28 22:00:00,9287.47,9350.1,9287.47,9333.35,100.22,934816.62,9328.05,1.746756692777911,,0.7687303090991967,
2018-04-28 23:00:00,9354.01,9380.01,9341.78,9341.78,89.76,840301.59,9361.45,1.782474343731803,,1.0949296124553425,
2018-04-29 00:00:00,9352.97,9440.0,9344.0,9424.56,385.0,3620756.77,9404.49,1.914841654823991,,0.4487725989507483,
2018-04-29 01:00:00,9402.98,9427.12,9380.1,9426.21,104.06,978364.82,9402.08,2.0066532141788835,,0.8042678648656101,
2018-04-29 02:00:00,9466.82,9538.75,9457.55,9492.64,798.35,7589022.12,9505.93,2.152221367867961,,0.6308330213234311,
2018-04-29 03:00:00,9507.93,9514.4,9457.56,9466.33,116.8,1107542.14,9482.42,2.2002157046671225,,0.6003807523381887,
2018-04-29 04:00:00,9463.42,9489.9,9453.32,9470.0,126.21,1196164.86,9477.67,2.2147443344407445,,0.736007474629187,
2018-04-29 05:00:00,9450.73,9480.86,9438.22,9443.79,121.97,1153172.55,9454.79,2.16030561733237,,0.7524915454861537,
2018-04-29 06:00:00,9417.36,9459.48,9389.11,9437.08,151.42,1426928.57,9423.46,2.0828539133241204,,1.138490284075552,
2018-04-29 07:00:00,9469.01,9481.81,9450.12,9455.0,168.74,1597048.99,9464.65,2.0183445725447924,,1.443720623200667,
2018-04-29 08:00:00,9431.0,9459.48,9388.4,9402.53,363.11,3421807.06,9423.62,1.885475188211556,,1.2105517569630024,
2018-04-29 09:00:00,9295.4,9339.62,9234.1,9312.22,842.58,7809488.93,9268.55,1.6613754464578623,,0.2766712151708888,
2018-04-29 10:00:00,9291.43,9306.29,9232.39,9268.01,713.64,6605671.94,9256.26,1.4176464646480609,,0.5554352308944628,
2018-04-29 11:00:00,9224.77,9254.02,9181.51,9246.12,324.93,2992794.04,9210.59,1.1807303819691461,,0.8071435650461637,
2018-04-29 12:00:00,9264.99,9321.13,9245.03,9262.07,319.9,2968740.59,9280.23,0.9903454920413184,,0.8522654812042249,
2018-04-29 13:00:00,9241.76,9287.78,9235.1,9263.2,81.95,759601.93,9268.76,0.8219421098535503,,1.0733559816992684,
2018-04-29 14:00:00,9304.62,9326.79,9301.01,9326.78,173.53,1616978.6,9318.25,0.7442693469878167,,0.2841676398958446,
2018-04-29 15:00:00,9286.61,9320.7,9286.61,9293.61,74.66,694550.42,9302.59,0.633009487373299,,0.36411680104415334,
2018-04-29 16:00:00,9327.98,9333.01,9287.24,9309.76,103.07,960029.37,9314.31,0.5477431679773795,,0.5194768680953308,
2018-04-29 17:00:00,9307.87,9307.9,9234.1,9272.51,175.04,1621416.78,9263.26,0.42137231157871996,,0.6020579087139829,
2018-04-29 18:00:00,9321.59,9321.59,9285.03,9294.78,64.7,601937.74,9303.41,0.3250978591946959,,0.8234695026589465,
2018-04-29 19:00:00,9319.82,9354.33,9306.49,9315.99,145.95,1362577.35,9336.12,0.25571089355151283,,0.9563032612562559,
2018-04-29 20:00:00,9316.99,9326.49,9275.2,9288.99,91.58,851796.8,9301.47,0.15241658568438352,,1.1127736995769513,
2018-04-29 21:00:00,9299.26,9345.89,9295.59,9345.32,104.94,978670.61,9325.71,0.11558462718590726,,0.6837618646740008,
2018-04-29 22:00:00,9313.8,9390.0,9313.8,9370.63,166.71,1562295.08,9371.34,0.10380336020621227,,0.7166153674420176,
2018-04-29 23:00:00,9394.85,9420.4,9372.57,9420.4,102.14,960409.62,9403.2,0.14796608751979368,,0.6734783437832138,
2018-04-30 00:00:00,9396.32,9420.4,9356.87,9375.98,151.72,1425116.07,9393.37,0.12361012698619106,0.2341432425562665,0.536618902507242,
2018-04-30 01:00:00,9413.98,9420.4,9397.02,9414.38,54.72,514881.52,9409.37,0.14557509584874928,0.6626675575792542,0.5484437432916773,
2018-04-30 02:00:00,9393.73,9425.18,9388.0,9407.09,85.35,803047.72,9408.62,0.14887566589072632,0.5452476844168163,0.5531197702544607,
2018-04-30 03:00:00,9431.61,9443.96,9366.0,9379.74,179.12,1685843.26,9411.59,0.10317037805883372,0.1871308750786556,0.5535355586486499,
2018-04-30 04:00:00,9274.44,9330.33,9260.1,9294.99,121.97,1133606.02,9294.08,0.08832858226181901,0.9192994404059318,0.017694294828693207,
2018-04-30 05:00:00,9260.1,9337.73,9255.75,9337.58,169.66,1578699.2,9304.99,0.22402677953084457,0.4024285903300235,0.07302364741104503,
2018-04-30 06:00:00,9337.66,9350.99,9266.91,9294.83,236.18,2197872.13,9305.84,0.4509329292356989,0.9530648287798189,0.16278000668500958,
2018-04-30 07:00:00,9292.02,9311.8,9193.02,9238.21,447.36,4133760.54,9240.31,0.8032548546645348,1.6261968863222864,0.08711235018611327,
2018-04-30 08:00:00,9215.43,9254.75,9111.0,9146.37,584.46,5363671.16,9177.07,1.360574984685637,2.5947159283095136,0.23039629178875515,
2018-04-30 09:00:00,9187.98,9228.47,9163.53,9222.22,126.73,1164983.6,9192.77,1.707512694493148,1.5148737634054825,0.6942248298060686,
2018-04-30 10:00:00,9214.38,9218.98,9179.22,9183.0,88.71,816076.47,9199.13,2.055556659906216,1.8619279690307695,1.069171088783479,
2018-04-30 11:00:00,9253.98,9273.98,9246.24,9272.79,112.39,1040950.12,9262.26,2.109494370198576,0.7156909892272814,1.9566206974619533,
2018-04-30 12:00:00,9265.97,9295.0,9259.0,9293.37,156.82,1454232.67,9273.53,2.0913935136546478,0.43759270597703925,1.8847750352690853,
2018-04-30 13:00:00,9300.0,9319.23,9270.0,9295.3,162.3,1507822.44,9290.27,2.045491928034315,0.3827737343323016,1.468791949996367,
2018-04-30 14:00:00,9279.1,9290.79,9260.0,9265.56,124.29,1152680.16,9274.25,2.041798358993647,0.7158425996421303,1.2248750620984779,
2018-04-30 15:00:00,9269.99,9286.01,9245.01,9265.87,143.63,1330624.65,9264.32,2.013851619808835,0.6904315845171193,0.2568690659620237,
2018-04-30 16:00:00,9290.71,9340.0,9287.46,9294.35,344.26,3206883.54,9315.23,1.9241359566749905,0.3375660674856525,0.7702549114302134,
2018-04-30 17:00:00,9270.01,9322.88,9270.01,9315.93,174.47,1623139.84,9303.17,1.804029702651133,0.06467644250833918,2.383952701179254,
2018-04-30 18:00:00,9318.63,9349.71,9312.42,9349.71,78.4,731507.35,9330.28,1.6472828606596988,0.32774631089757833,2.366343289337636,
2018-04-30 19:00:00,9327.29,9345.62,9274.13,9297.12,131.03,1219332.24,9305.92,1.5933845759560887,0.3624861348354331,1.2123161054290597,
2018-04-30 20:00:00,9323.8,9331.5,9302.37,9309.91,84.46,787113.71,9319.43,1.522874391968908,0.22735648888276674,0.9918330516810041,
2018-04-30 21:00:00,9272.98,9272.98,9224.72,9240.74,250.11,2312132.0,9244.53,1.5577970572380764,1.0920432975024639,0.1416331175023551,
2018-04-30 22:00:00,9223.36,9287.89,9216.0,9255.01,221.52,2052347.91,9264.96,1.5586028731486612,0.8939694072390157,0.33138732323004816,
2018-04-30 23:00:00,9180.01,9250.0,9180.01,9227.6,149.31,1375741.27,9214.25,1.5923548251626434,1.2508453016933736,0.11248096614144278,
2018-05-01 00:00:00,9243.51,9249.99,9096.79,9114.87,420.75,3849601.51,9149.44,1.7681615691018622,2.6136902232503205,1.1256847993878487,0.5052488489550829
2018-05-01 01:00:00,8976.14,9035.01,8865.2,8949.0,1249.13,11153369.89,8928.94,2.1156887536157956,3.935633807715285,2.708038996013492,0.3554292692175599
2018-05-01 02:00:00,8999.0,9019.7,8941.17,8981.2,462.67,4156064.5,8982.87,2.3281804917958047,3.1284783421590805,1.2966928226001662,0.47335257776069745
2018-05-01 03:00:00,9004.32,9022.7,8960.0,8975.81,140.56,1263948.82,8992.51,2.4744964761868107,2.8423412393923737,1.0946905321800915,0.4593056748692024
2018-05-01 04:00:00,8946.1,8999.1,8941.41,8978.34,183.39,1645679.38,8973.71,2.5599670176542846,2.589532270547846,0.9648715249666373,0.6183700433370587
2018-05-01 05:00:00,8977.98,8977.98,8927.3,8942.67,159.51,1427616.13,8950.14,2.632602185755236,2.6376386962759755,0.7777219890502701,0.5966427518549579
2018-05-01 06:00:00,8934.26,8978.38,8934.26,8963.99,140.62,1260114.68,8961.18,2.629053000461645,2.2610920364594036,0.8413064333959972,0.3466243477562374
2018-05-01 07:00:00,8978.91,8992.72,8959.25,8984.62,289.2,2595738.52,8975.53,2.5715767530477205,1.965969109040226,0.8677273462940793,0.5846172383155006
2018-05-01 08:00:00,8977.16,9048.3,8971.33,9025.21,193.12,1739601.92,9007.7,2.461865591944501,1.5887173628137663,1.2031104484028312,0.43368215639593916
2018-05-01 09:00:00,9035.01,9051.48,9011.62,9049.98,205.61,1857553.93,9034.32,2.3340018355422356,1.3562877031022027,2.4488191496405975,0.5435148012522599
2018-05-01 10:00:00,9034.99,9035.98,8980.0,8989.75,258.91,2330731.25,9001.96,2.26439626521144,1.6862233244810398,1.0208479800345815,0.4574649902037034
2018-05-01 11:00:00,9026.8,9048.69,9008.96,9026.44,141.58,1278925.48,9033.19,2.1634725557793275,1.3717674584030133,1.1495279162081988,0.43109250035230706
2018-05-01 12:00:00,8982.95,8987.99,8920.92,8935.62,529.32,4740497.12,8955.82,2.1366155242835894,1.8594519991681309,2.6798753623995917,0.6816520758866581
2018-05-01 13:00:00,8903.68,8935.01,8855.0,8913.8,351.29,3125346.73,8896.87,2.1130852256113863,1.8769733292878503,0.8854985772828047,0.5616426447645846
2018-05-01 14:00:00,8926.08,8938.1,8900.24,8917.09,205.89,1835629.74,8915.54,2.0735548233615213,1.7532476234345982,0.03945880915767353,0.6197937404984868
2018-05-01 15:00:00,8906.0,8949.99,8894.61,8923.11,96.65,862589.24,8924.5,2.021464448978904,1.6238027872022005,0.34318559488299893,0.5703420030351165
2018-05-01 16:00:00,8908.39,8961.53,8902.07,8945.21,49.88,446055.06,8943.19,1.950597973215956,1.424091642319124,0.4798562955389508,0.4095658372725844
2018-05-01 17:00:00,8987.96,8987.99,8948.94,8961.07,52.62,471622.94,8963.51,1.8700598510666466,1.274415571457231,0.5780436948100935,0.5744236211874595
2018-05-01 18:00:00,8985.04,9006.99,8970.68,8985.39,90.22,810357.68,8981.91,1.7782985488461975,1.0936740224108055,0.6433193928624421,0.483645199116631
2018-05-01 19:00:00,8982.0,8989.95,8961.64,8973.73,75.76,679881.25,8973.68,1.7011247644660208,1.117502512843717,0.37405433337158434,0.5143098419577862
2018-05-01 20:00:00,8958.11,9000.99,8955.63,8995.95,211.45,1898996.66,8980.75,1.6155754896395804,0.9601055812453938,0.20416387408163153,0.45577946367925404
2018-05-01 21:00:00,9019.95,9096.79,9015.2,9091.7,273.75,2481979.31,9066.66,1.4770855239589378,0.39469933254145884,0.5390263816170229,0.5119729863711043
2018-05-01 22:00:00,9078.0,9093.8,9071.01,9078.9,132.01,1198794.06,9081.42,1.3616767261096292,0.44515197884617586,0.7673196880626642,0.42824616668080573
2018-05-01 23:00:00,9041.3,9077.25,9033.8,9046.69,123.71,1120194.09,9054.9,1.2773320131473038,0.6115866222897324,0.79311949615676,0.39901776699139013
2018-05-02 00:00:00,9066.9,9096.79,9066.9,9079.7,184.86,1679357.57,9084.41,1.1775861963912453,0.38658813026177574,0.5978509391792087,0.7060415794841796
2018-05-02 01:00:00,9032.84,9036.81,8975.23,9001.2,248.92,2240592.94,9001.24,1.1350947067437447,0.8372790495248037,0.1998750806210648,0.5487534340545838
